Country Name,medal_type,medal_code,medal_date,Gold,Silver,Bronze,Total,event_type,name_x,gender_x,is_team_event,Cluster,name_y,gender_y,function,NOC,country_code,nationality_code,height,weight,discipline,disciplines,event,events,birth_date,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,language,coach,sporting_relatives
Australia,Silver,2,7/31/24,18,19,16,53,ATH,kyle chalmers,M,FALSE,3,chalmers kyle,Male,Athlete,AUS,AUS,AUS,0,0,Swimming,['Swimming'],Men's 100m Freestyle,"[""Men's 100m Freestyle"", ""Men's 4 x 100m Freestyle Relay"", ""Men's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",6/25/98,"ADELAIDE, SA",Australia,"SUNSHINE COAST, QLD",Australia,"Rayon, Ray, Big Tune","Photography, caring for his collection of reptiles, supporting Australian football team Port Adelaide, basketball (NBA)",Athlete,,English,Club: Ash Delaney (AUS),"Partner, Ingeborg Loyning (NOR), competed in swimming at the 2020 Olympic Games in Tokyo (JPN).</p><p>Father, Brett (Australian rules football), played for the Adelaide Crows and Port Adelaide Power in the AFL (Australian Football League)"
Australia,Silver,2,7/31/24,18,19,16,53,ATH,zac stubblety-cook,M,FALSE,3,stubblety-cook zac,Male,Athlete,AUS,AUS,AUS,0,0,Swimming,['Swimming'],Men's 200m Breaststroke,"[""Men's 200m Breaststroke"", 'Mixed 4 x 100m Medley Relay']",1/4/99,"BRISBANE, QLD",Australia,"BRISBANE, QLD",Australia,Zac,"Cooking, making his own coffee, baking, photography, barbecues",Athlete,"Studying Business at Griffith University, Brisbane, QLD (AUS)",English,Club: Vince Raleigh (AUS),
Australia,Bronze,3,8/1/24,18,19,16,53,ATH,jemima montag,W,FALSE,3,montag jemima,Female,Athlete,AUS,AUS,AUS,158,0,Athletics,['Athletics'],Women's 20km Race Walk,"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",2/15/98,"MELBOURNE, VIC",Australia,,Australia,Jem,"Cooking, playing various musical instruments, learning languages, travelling, public speaking and debating",Athlete,Studied Biomedical Science at University of Melbourne (AUS),"English, Spanish",Personal: Brent Vallance (AUS),
Australia,Gold,1,8/1/24,18,19,16,53,TEAM,team-achievement,W,TRUE,3,,,,AUS,,,,,Swimming,,Women's 4 x 200m Freestyle Relay,,,,,,,,,,,,,
Australia,Gold,1,8/2/24,18,19,16,53,ATH,saya sakakibara,W,FALSE,3,sakakibara saya,Female,Athlete,AUS,AUS,AUS,0,0,Cycling BMX Racing,['Cycling BMX Racing'],Women,['Women'],8/23/99,GOLD COAST,Australia,HELENSBURGH,Australia,,,"Athlete, public Speaker",,"English, Japanese",,"Brother, Kai (BMX racing), competed on the international level.</p><p>Partner, Romain Mahieu (BMX racing), competes for France at the Olympic Games Paris 2024"
Australia,Bronze,3,8/2/24,18,19,16,53,TEAM,team-achievement,W,TRUE,3,,,,AUS,,,,,Rowing,,Women's Pair,,,,,,,,,,,,,
Australia,Gold,1,8/2/24,18,19,16,53,ATH,cameron mcevoy,M,FALSE,3,mcevoy cameron,Male,Athlete,AUS,AUS,AUS,0,0,Swimming,['Swimming'],Men's 50m Freestyle,"[""Men's 50m Freestyle""]",5/13/94,"BENOWA, QLD",Australia,,Australia,"Cam, The Professor","Rock climbing, surf life saving, Australian rules football, supporting US basketball team the Los Angeles Lakers, physics",,"Studied Mathematics and Physics at Griffith University (QLD, AUS)",English,Club: Tim Lane (AUS),
Australia,Gold,1,8/2/24,18,19,16,53,ATH,kaylee mckeown,W,FALSE,3,mckeown kaylee,Female,Athlete,AUS,AUS,AUS,0,0,Swimming,['Swimming'],Women's 200m Backstroke,"[""Women's 100m Backstroke"", ""Women's 200m Backstroke"", ""Women's 200m Individual Medley"", ""Women's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",7/12/01,"REDCLIFFE, QLD",Australia,"GOLD COAST, QLD",Australia,"The Lion Cub, Pumbaa, Kmck",Going to the beach,"Athlete, student","University of the Sunshine Coast, QLD (AUS)",English,Club: Michael Bohl (AUS),"Sister, Taylor McKeown (swimming), 2016 Olympic Games silver medallist (4x100m medley relay) and 2014 Commonwealth Games gold medallist (200m breaststroke)"
Australia,Silver,2,8/3/24,18,19,16,53,ATH,grae morris,M,FALSE,3,morris grae,Male,Athlete,AUS,AUS,AUS,0,0,Sailing,['Sailing'],Men's Windsurfing,"[""Men's Windsurfing""]",10/16/03,SYDNEY,Australia,SYDNEY,Australia,,Anything on the water,Athlete,,English,"Personal: Brett Morris (AUS) father, an Australian national windsurfing champion.<br>National: Arthur Brett (AUS), two-time Contender Class World Championships gold medallist","Father, Brett Morris (sailing), an Australian national windsurfing champion"
Australia,Bronze,3,8/3/24,18,19,16,53,TEAM,team-achievement,X,TRUE,3,,,,AUS,,,,,Swimming,,Mixed 4 x 100m Medley Relay,,,,,,,,,,,,,
Australia,Bronze,3,8/3/24,18,19,16,53,ATH,kaylee mckeown,W,FALSE,3,mckeown kaylee,Female,Athlete,AUS,AUS,AUS,0,0,Swimming,['Swimming'],Women's 200m Individual Medley,"[""Women's 100m Backstroke"", ""Women's 200m Backstroke"", ""Women's 200m Individual Medley"", ""Women's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",7/12/01,"REDCLIFFE, QLD",Australia,"GOLD COAST, QLD",Australia,"The Lion Cub, Pumbaa, Kmck",Going to the beach,"Athlete, student","University of the Sunshine Coast, QLD (AUS)",English,Club: Michael Bohl (AUS),"Sister, Taylor McKeown (swimming), 2016 Olympic Games silver medallist (4x100m medley relay) and 2014 Commonwealth Games gold medallist (200m breaststroke)"
Australia,Silver,2,8/3/24,18,19,16,53,ATH,ariarne titmus,W,FALSE,3,titmus ariarne,Female,Athlete,AUS,AUS,AUS,0,0,Swimming,['Swimming'],Women's 800m Freestyle,"[""Women's 200m Freestyle"", ""Women's 400m Freestyle"", ""Women's 4 x 200m Freestyle Relay"", ""Women's 800m Freestyle""]",9/7/00,"LAUNCESTON, TAS",Australia,"BRISBANE, QLD",Australia,"Terminator, Arnie (reference to actor Arnold Schwarzenegger)",Cooking,Athlete,Studied for a Bachelor of Sport and Exercise Science degree,English,Club: Dean Boxall (AUS),
Australia,Gold,1,8/3/24,18,19,16,53,HCOUP,ebdenpeers,M,TRUE,3,,,,AUS,,,,,Tennis,,Men's Doubles,,,,,,,,,,,,,
Australia,Silver,2,8/4/24,18,19,16,53,ATH,nicola olyslagers,W,FALSE,3,olyslagers nicola,Female,Athlete,AUS,AUS,AUS,186,0,Athletics,['Athletics'],Women's High Jump,"[""Women's High Jump""]",12/28/96,"GOSFORD, NSW",Australia,"TASCOTT, NSW",Australia,,Playing the piano,"Athlete. Runs Everlasting Crowns, a ministry dedicated to encouraging and teaching athletes",Graduated in April 2022 with a degree in Biochemistry from Sydney University (AUS),English,"Personal: Matt Horsnell (AUS), from 2007 when she was 11 years old",
Australia,Bronze,3,8/4/24,18,19,16,53,ATH,eleanor patterson,W,FALSE,3,patterson eleanor,Female,Athlete,AUS,AUS,AUS,182,0,Athletics,['Athletics'],Women's High Jump,"[""Women's High Jump""]",5/22/96,"LEONGATHA, VIC",Australia,"SYDNEY, NSW",Australia,Floss (because of the curly nest of blonde hair she sported as a child),"Likes to knit, read, sketch and draw portraits. Enjoys time at the beach, particularly stand-up paddle boarding at Inverloch",Athlete,,English,Personal: Alex Stewart (AUS),"Cousins, Jarryd and Jordan Roughead (Australian Football League), who she grew up with in Leongatha, VIC (AUS)"
Australia,Silver,2,8/4/24,18,19,16,53,TEAM,team-achievement,W,TRUE,3,,,,AUS,,,,,Swimming,,Women's 4 x 100m Medley Relay,,,,,,,,,,,,,
Australia,Silver,2,8/4/24,18,19,16,53,ATH,meg harris,W,FALSE,3,harris meg,Female,Athlete,AUS,AUS,AUS,0,0,Swimming,['Swimming'],Women's 50m Freestyle,"[""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", ""Women's 50m Freestyle""]",3/7/02,"WODONGA, VIC",Australia,"BRISBANE, QLD",Australia,,Spending time with friends,Athlete,Studied Business at Griffith University (AUS),English,Club: Damien Jones,
Australia,Gold,1,8/5/24,18,19,16,53,ATH,noemie fox,W,FALSE,3,fox noemie,Female,Athlete,AUS,AUS,AUS,0,0,Canoe Slalom,['Canoe Slalom'],Women's Kayak Cross,"[""Women's Kayak Cross""]",3/19/97,MARSEILLE,France,"SYDNEY, NSW",France,Noms,"Reading, hiking, spending time at the beach",Athlete,"Graduated with a Bachelor's degree in Media and Communications (2019) and a Master's degree in Management (2021) from the University of Sydney (NSW, AUS)","English, French, Spanish","Personal: Myriam Fox (FRA), her mother","Father, Richard Fox (canoe slalom), represented United Kingdom at the Barcelona 1992 Olympic Games, finishing fourth in K1 slalom, missing the podium by 0.33 seconds. Ten-time world championship gold medallist from 1979 to 1993.</p><p>Mother, Myriam Fox-Jerusalmi (canoe slalom), two-time French Olympian (1992, 1996) claiming K1 slalom bronze at Atlanta 1996. Eight-time world championship gold medallist from 1983 to 1995, adding two silver medals in 1987.</p><p>Sister, Jessica Fox (canoe slalom), four-time Olympic medallist (one gold, one silver, two bronze), 10-time individual world champion.</p><p>Aunt, Rachel Fox-Crosbee (canoe slalom), two-time British Olympian (1992, 1996). Four-time world championship K1 team medallist (one silver, three bronze)"
Australia,Silver,2,8/5/24,18,19,16,53,HATH,jack robinson,M,FALSE,3,robinson jack,Male,Athlete,AUS,AUS,AUS,0,0,Surfing,['Surfing'],Men,['Men'],12/27/97,"PERTH, WA",Australia,,,Jack Robo,,Athlete,,English,"Leandro Dora (BRA), from mid 2021",
Australia,Bronze,3,8/6/24,18,19,16,53,TEAM,team-achievement,M,TRUE,3,,,,AUS,,,,,Cycling Track,,Men's Team Sprint,,,,,,,,,,,,,
Australia,Gold,1,8/6/24,18,19,16,53,ATH,arisa trew,W,FALSE,3,trew arisa,Female,Athlete,AUS,AUS,AUS,0,0,Skateboarding,['Skateboarding'],Women's Park,"[""Women's Park""]",5/12/10,"CAIRNS, QLD",Australia,"PALM BEACH, NSW",Australia,,"Surfing, swimming at the beach, hanging out with friends",,,English,,
Australia,Bronze,3,8/7/24,18,19,16,53,TEAM,cowley rmontag j,X,TRUE,3,j attack,Male,Athlete,AUS,AUS,AUS,0,0,Athletics,['Breaking'],Marathon Race Walk Relay Mixed,['B-Boys'],10/10/07,,,"CASUARINA, NT",Australia,,,"Athlete, student",,English,,
Australia,Bronze,3,8/7/24,18,19,16,53,ATH,matthew denny,M,FALSE,3,denny matthew,Male,Athlete,AUS,AUS,AUS,195,0,Athletics,['Athletics'],Men's Discus Throw,"[""Men's Discus Throw""]",6/2/96,"TOOWOOMBA, QLD",Australia,"BRISBANE, QLD",Australia,"Matty, Matt","Motorsport, golf",Radio host on Nova 106.9 on Saturday mornings with Angie Kent,"Graduated in 2021 with a degree in Business (major in Sport & Entrepreneurship) from Griffith University (Brisbane, QLD, AUS)",English,"Personal: Dale Stevenson (AUS), since 2023","Wife, Mia Cunningham (athletics), former domestically ranked javelin thrower"
Australia,Gold,1,8/7/24,18,19,16,53,ATH,nina kennedy,W,FALSE,3,kennedy nina,Female,Athlete,AUS,AUS,AUS,167,0,Athletics,['Athletics'],Women's Pole Vault,"[""Women's Pole Vault""]",4/5/97,"BUSSELTON, WA",Australia,"PERTH, WA",Australia,,Going to the beach,"Athlete, student","Behavioral Science at Notre Dame University (Fremantle, WA, AUS)",English,Personal: Paul Burgess (AUS),
Australia,Gold,1,8/7/24,18,19,16,53,TEAM,team-achievement,M,TRUE,3,,,,AUS,,,,,Cycling Track,,Men's Team Pursuit,,,,,,,,,,,,,
Australia,Gold,1,8/7/24,18,19,16,53,ATH,matt wearn,M,FALSE,3,wearn matt,Male,Athlete,AUS,AUS,AUS,0,0,Sailing,['Sailing'],Men's Dinghy,"[""Men's Dinghy""]",9/30/95,PERTH,Australia,PERTH,Australia,"Matt, Wearny, Wearn Dog",,"Athlete, coach, motivational speaker",Woodvale Secondary College (AUS),English,"National: Belinda Stowell (AUS), 2000 Olympic champion (470) and three-time Olympian (2000, 2004, 2008).</p><p>National: Michael Blackburn (AUS), 2000 Olympic Games bronze medallist (Laser), three-time Olympian (1996, 2000, 2004).</p><p>Personal: Rafa Trujillo (ESP), 2004 Olympic silver medallist (Finn), four-time Olympian (2000, 2004, 2008, 2012)","Wife, Emma Plasschaert (sailing), Tokyo 2020 Olympian, four-time world championships medallist (two gold, two bronze)"
Australia,Gold,1,8/7/24,18,19,16,53,ATH,keegan palmer,M,FALSE,3,palmer keegan,Male,Athlete,AUS,AUS,AUS,0,0,Skateboarding,['Skateboarding'],Men's Park,"[""Men's Park""]",3/13/03,"SAN DIEGO, CA",United States,"ENCINITAS, CA",United States,,"Surfing. ""If surfing's still there when I complete everything I want to do in skating, then I guess I'll do it, but I'm just really focused on the skating part and just surf for fun with friends and family."" (myInfo)",Athlete,,English,,
Australia,Bronze,3,8/8/24,18,19,16,53,HATH,charlie senior,M,FALSE,3,senior charlie,Male,Athlete,AUS,AUS,AUS,178,0,Boxing,['Boxing'],Men's 57kg,"[""Men's 57kg""]",11/20/01,BRADFORD,United Kingdom,"PERTH, WA",Australia,,,,,English,Club: Justin Lacey (AUS),
Australia,Bronze,3,8/8/24,18,19,16,53,HATH,caitlin parker,W,FALSE,3,parker caitlin,Female,Athlete,AUS,AUS,AUS,175,0,Boxing,['Boxing'],Women's 75kg,"[""Women's 75kg""]",4/17/96,"SUBIACO, WA",Australia,"MORNINGTON, VIC",Australia,Caity,,Athlete,,English,National/Club: Marcos Amado (URU/AUS),
Australia,Silver,2,8/8/24,18,19,16,53,TEAM,team-achievement,M,TRUE,3,,,,AUS,,,,,Canoe Sprint,,Men's Kayak Four 500m,,,,,,,,,,,,,
Australia,Silver,2,8/8/24,18,19,16,53,ATH,moesha johnson,W,FALSE,3,johnson moesha,Female,Athlete,AUS,AUS,AUS,0,0,Marathon Swimming,"['Marathon Swimming', 'Swimming']",Women's 10km,"[""Women's 10km"", ""Women's 1500m Freestyle""]",9/19/97,"TWEED HEADS, NSW",Australia,MAGDEBURG,Germany,,,Athlete,"Graduated in 2019 with a degree in Biomedical Science from Southern Cross University (Gold Coast, QLD, AUS)",English,Club: Bernd Berkhahn,
Australia,Bronze,3,8/9/24,18,19,16,53,COUP,van der wegreen,M,TRUE,3,,Female,Athlete,ROU,ROU,ROU,0,0,Canoe Sprint,['Rowing'],Men's Kayak Double 500m,"[""Lightweight Women's Double Sculls""]",5/21/95,GURA HUMORULUI,Romania,BUCHAREST,Romania,,"Listening to music, reading, walking",Athlete,Graduated with a Bachelor's degree in Sport Studies from University of Craiova (ROU),"English, Romanian",,
Australia,Silver,2,8/9/24,18,19,16,53,ATH,matthew richardson,M,FALSE,3,richardson matthew,Male,Athlete,AUS,AUS,AUS,0,0,Cycling Track,['Cycling Track'],Men's Sprint,"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint"", ""Women's Keirin""]",4/17/99,MAIDSTONE,United Kingdom,ADELAIDE,Australia,Matty,,Athlete,,English,,
Australia,Silver,2,8/9/24,18,19,16,53,ATH,maddison keeney,W,FALSE,3,keeney maddison,Female,Athlete,AUS,AUS,AUS,0,0,Diving,['Diving'],Women's 3m Springboard,"[""Women's 3m Springboard"", ""Women's Synchronised 3m Springboard""]",5/23/96,TAKAPUNA,New Zealand,PERTH,Australia,Maddi,Collecting Pokemon toys,Works for a major insurance company in Brisbane (AUS),Graduated with a Bachelor's degree in Physics and Computer Science from the University of Queensland (AUS),English,Ady Hinchliffe (GBR),
Australia,Silver,2,8/10/24,18,19,16,53,ATH,jessica hull,W,FALSE,3,hull jessica,Female,Athlete,AUS,AUS,AUS,165,0,Athletics,['Athletics'],Women's 1500m,"[""Women's 1500m""]",10/22/96,"WOLLONGONG, NSW",Australia,,Australia,,,Athlete,"Graduated with a degree in Human Physiology, Psychology from the University of Oregon (Eugene, OR, USA)",English,,"Husband, Daniel Jolliffe (hockey), represented Australia internationally in indoor field hockey.</p><p>Father, Simon Hull (athletics), former middle-distance runner"
Australia,Silver,2,8/10/24,18,19,16,53,HTEAM,team-achievement,W,FALSE,3,,,,AUS,,,,,Water Polo,,Women,,,,,,,,,,,,,
Australia,Bronze,3,8/11/24,18,19,16,53,HTEAM,team-achievement,W,FALSE,3,,,,AUS,,,,,Basketball,,Women,,,,,,,,,,,,,
Australia,Silver,2,8/11/24,18,19,16,53,ATH,matthew richardson,M,FALSE,3,richardson matthew,Male,Athlete,AUS,AUS,AUS,0,0,Cycling Track,['Cycling Track'],Men's Keirin,"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint"", ""Women's Keirin""]",4/17/99,MAIDSTONE,United Kingdom,ADELAIDE,Australia,Matty,,Athlete,,English,,
Australia,Bronze,3,8/11/24,18,19,16,53,ATH,matthew glaetzer,M,FALSE,3,glaetzer matthew,Male,Athlete,AUS,AUS,AUS,0,0,Cycling Track,['Cycling Track'],Men's Keirin,"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",8/24/92,ADELAIDE,Australia,ADELAIDE,Australia,"Matty, Matt",,Athlete,"Health Studies, Human Movement Studies at University of South Australia, Adelaide, SA, AUS",English,,
United Kingdom,Silver,2,7/27/24,14,22,29,65,ATH,anna henderson,W,FALSE,3,henderson anna,Female,Athlete,GBR,GBR,GBR,0,0,Cycling Road,['Cycling Road'],Women's Individual Time Trial,"[""Women's Road Race"", ""Women's Individual Time Trial""]",11/14/98,HEMEL HEMPTSTEAD,United Kingdom,,,,,Athlete,Graduated with a Bachelor's degree in Sport and Exercise Science at the University of Birmingham (GBR),English,,
United Kingdom,Bronze,3,7/27/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,taina,Female,Athlete,GBR,BRA,BRA,185,0,Diving,['Football'],Women's Synchronised 3m Springboard,['Women'],5/1/95,SAO PAULO,Brazil,,Brazil,,,Athlete,,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
United Kingdom,Bronze,3,7/28/24,14,22,29,65,ATH,kimberley woods,W,FALSE,3,woods kimberley,Female,Athlete,GBR,GBR,GBR,0,0,Canoe Slalom,['Canoe Slalom'],Women's Kayak Single,"[""Women's Kayak Single"", ""Women's Kayak Cross""]",9/8/95,RUGBY,United Kingdom,CHESHUNT,United Kingdom,Kimbo,"Making and editing videos, watching TV, play with her cats","Athlete, mental health advocate","Graduated in 2017 with a Bachelor's degree in Sports and Recreation Studies from the University of Hertfordshire (Hatfield, GBR)",English,National: Craig Morris (GBR),
United Kingdom,Silver,2,7/28/24,14,22,29,65,ATH,adam peaty,M,FALSE,3,peaty adam,Male,Athlete,GBR,GBR,GBR,0,0,Swimming,['Swimming'],Men's 100m Breaststroke,"[""Men's 100m Breaststroke"", ""Men's 4 x 100m Medley Relay""]",12/28/94,UTTOXETER,United Kingdom,LOUGHBOROUGH,United Kingdom,,"Food, cars, design, playing video games",Athlete,Exercise Science at Derby College (GBR),English,Club: Melanie Marshall (GBR),
United Kingdom,Silver,2,7/29/24,14,22,29,65,ATH,adam burgess,M,FALSE,3,burgess adam,Male,Athlete,GBR,GBR,GBR,0,0,Canoe Slalom,['Canoe Slalom'],Men's Canoe Single,"[""Men's Canoe Single"", ""Men's Kayak Cross""]",7/17/92,STOKE-ON-TRENT,United Kingdom,LONDON,United Kingdom,,"Yoga, playing guitar and piano, speciality coffee, books and writing. Supports English football team Stoke City",Athlete,Graduated in 2014 with a Bachelor of Science in Sport Science and Management from Nottingham Trent University (GBR),English,Craig Morris (GBR),
United Kingdom,Gold,1,7/29/24,14,22,29,65,ATH,thomas pidcock,M,FALSE,3,pidcock thomas,Male,Athlete,GBR,GBR,GBR,0,0,Cycling Mountain Bike,"['Cycling Road', 'Cycling Mountain Bike']",Men's Cross-country,"[""Men's Road Race"", ""Men's Cross-country""]",7/30/99,LEEDS,United Kingdom,,Andorra,Pidders,"Playing video games, hiking, skiing",Athlete,,English,"Club: Tim Kerrison (GBR), Kurt Bogaerts (BEL)","Father, Giles (road cycling), represented United Kingdom at the World Student Games.</p><p>Younger brother, Joseph (road cycling), professional cyclist, riding for Trinity Racing (GBR)"
United Kingdom,Silver,2,7/29/24,14,22,29,65,TEAM,team-achievemnt,M,TRUE,3,taina,Female,Athlete,GBR,BRA,BRA,185,0,Diving,['Football'],Men's Synchronised 10m Platform,['Women'],5/1/95,SAO PAULO,Brazil,,Brazil,,,Athlete,,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
United Kingdom,Bronze,3,7/29/24,14,22,29,65,ATH,laura collett,O,FALSE,3,collett laura,Female,Athlete,GBR,GBR,GBR,0,0,Equestrian,['Equestrian'],Eventing Individual,"['Eventing Individual', 'Eventing Team']",8/31/89,LEAMINGTON SPA,United Kingdom,CHELTENHAM,United Kingdom,,"Watching films, skiing","Athlete, breeder, horse trainer",,English,National: Chris Bartle (GBR). <br>Personal: Richard Waygood (GBR),
United Kingdom,Gold,1,7/29/24,14,22,29,65,TEAM,team-achievemnt,O,TRUE,3,taina,Female,Athlete,GBR,BRA,BRA,185,0,Equestrian,['Football'],Eventing Team,['Women'],5/1/95,SAO PAULO,Brazil,,Brazil,,,Athlete,,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
United Kingdom,Silver,2,7/29/24,14,22,29,65,ATH,matthew richards,M,FALSE,3,richards matthew,Male,Athlete,GBR,GBR,GBR,0,0,Swimming,['Swimming'],Men's 200m Freestyle,"[""Men's 100m Freestyle"", ""Men's 200m Freestyle"", ""Men's 4 x 100m Freestyle Relay"", ""Men's 4 x 100m Medley Relay"", ""Men's 4 x 200m Freestyle Relay""]",12/17/02,WORCESTER,United Kingdom,MILLFIELD,United Kingdom,Matt,"Watching rugby, cars, watches, going for walks, watching television",Athlete,,English,Club: Ryan Livingstone (GBR),"Fiancee, Emily Large (swimming), reached the semifinals at the 2022 World Championships in the 200m butterfly and won the world junior championship gold medal in the event in 2017. The pair are due to get married after the Paris 2024 Olympic Games"
United Kingdom,Gold,1,7/30/24,14,22,29,65,ATH,nathan hales,M,FALSE,3,hales nathan,Male,Athlete,GBR,GBR,GBR,0,0,Shooting,['Shooting'],Trap Men,['Trap Men'],6/16/96,CHATHAM,United Kingdom,KENT,United Kingdom,Nath,Spending time with his family,,,English,National: Marco Micheli (ITA),"Partner, Charlotte Kerwood (shooting), two-time Olympian (2008, 2012), representing United Kingdom"
