NOC,Country Name,medal_type,medal_code,medal_date,Gold,Silver,Bronze,Total,event_type,name,gender,is_team_event,Cluster,height,weight,discipline,event,birth_date,birth_country,residence_country,hobbies,occupation,language,coach,sporting_relatives
AUS,Australia,Bronze,3,8/11/24,18,19,16,53,HTEAM,team-achievement,W,FALSE,3,,,Basketball,Women,,,,,,,,
AUS,Australia,Silver,2,8/11/24,18,19,16,53,ATH,matthew richardson,M,FALSE,3,0,0,Cycling Track,Men's Keirin,4/17/99,United Kingdom,Australia,,Athlete,English,,
AUS,Australia,Bronze,3,8/11/24,18,19,16,53,ATH,matthew glaetzer,M,FALSE,3,0,0,Cycling Track,Men's Keirin,8/24/92,Australia,Australia,,Athlete,English,,
GBR,United Kingdom,Silver,2,7/27/24,14,22,29,65,ATH,anna henderson,W,FALSE,3,0,0,Cycling Road,Women's Individual Time Trial,11/14/98,United Kingdom,,,Athlete,English,,
GBR,United Kingdom,Bronze,3,7/27/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Diving,Women's Synchronised 3m Springboard,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,7/28/24,14,22,29,65,ATH,kimberley woods,W,FALSE,3,0,0,Canoe Slalom,Women's Kayak Single,9/8/95,United Kingdom,United Kingdom,"Making and editing videos, watching TV, play with her cats","Athlete, mental health advocate",English,National: Craig Morris (GBR),
GBR,United Kingdom,Silver,2,7/28/24,14,22,29,65,ATH,adam peaty,M,FALSE,3,0,0,Swimming,Men's 100m Breaststroke,12/28/94,United Kingdom,United Kingdom,"Food, cars, design, playing video games",Athlete,English,Club: Melanie Marshall (GBR),
GBR,United Kingdom,Silver,2,7/29/24,14,22,29,65,ATH,adam burgess,M,FALSE,3,0,0,Canoe Slalom,Men's Canoe Single,7/17/92,United Kingdom,United Kingdom,"Yoga, playing guitar and piano, speciality coffee, books and writing. Supports English football team Stoke City",Athlete,English,Craig Morris (GBR),
GBR,United Kingdom,Gold,1,7/29/24,14,22,29,65,ATH,thomas pidcock,M,FALSE,3,0,0,Cycling Mountain Bike,Men's Cross-country,7/30/99,United Kingdom,Andorra,"Playing video games, hiking, skiing",Athlete,English,"Club: Tim Kerrison (GBR), Kurt Bogaerts (BEL)","Father, Giles (road cycling), represented United Kingdom at the World Student Games.</p><p>Younger brother, Joseph (road cycling), professional cyclist, riding for Trinity Racing (GBR)"
GBR,United Kingdom,Silver,2,7/29/24,14,22,29,65,TEAM,team-achievemnt,M,TRUE,3,185,0,Diving,Men's Synchronised 10m Platform,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,7/29/24,14,22,29,65,ATH,laura collett,O,FALSE,3,0,0,Equestrian,Eventing Individual,8/31/89,United Kingdom,United Kingdom,"Watching films, skiing","Athlete, breeder, horse trainer",English,National: Chris Bartle (GBR). <br>Personal: Richard Waygood (GBR),
GBR,United Kingdom,Gold,1,7/29/24,14,22,29,65,TEAM,team-achievemnt,O,TRUE,3,185,0,Equestrian,Eventing Team,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Silver,2,7/29/24,14,22,29,65,ATH,matthew richards,M,FALSE,3,0,0,Swimming,Men's 200m Freestyle,12/17/02,United Kingdom,United Kingdom,"Watching rugby, cars, watches, going for walks, watching television",Athlete,English,Club: Ryan Livingstone (GBR),"Fiancee, Emily Large (swimming), reached the semifinals at the 2022 World Championships in the 200m butterfly and won the world junior championship gold medal in the event in 2017. The pair are due to get married after the Paris 2024 Olympic Games"
GBR,United Kingdom,Gold,1,7/30/24,14,22,29,65,ATH,nathan hales,M,FALSE,3,0,0,Shooting,Trap Men,6/16/96,United Kingdom,United Kingdom,Spending time with his family,,English,National: Marco Micheli (ITA),"Partner, Charlotte Kerwood (shooting), two-time Olympian (2008, 2012), representing United Kingdom"
GBR,United Kingdom,Gold,1,7/30/24,14,22,29,65,TEAM,team-achievemnt,M,TRUE,3,185,0,Swimming,Men's 4 x 200m Freestyle Relay,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Silver,2,7/31/24,14,22,29,65,ATH,kieran darren david reilly,M,FALSE,3,0,0,Cycling BMX Freestyle,Men's Park,7/12/01,United Kingdom,United Kingdom,,Athlete,English,,
GBR,United Kingdom,Bronze,3,7/31/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Diving,Women's Synchronised 10m Platform,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Gold,1,7/31/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Rowing,Women's Quadruple Sculls,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Gold,1,7/31/24,14,22,29,65,ATH,alex yee,M,FALSE,3,0,0,Triathlon,Men's Individual,2/18/98,United Kingdom,United Kingdom,"Collecting Pokemon cards, watching anime, cooking and baking",Athlete,English,Adam Elliott,"Girlfriend, Olivia Mathias (triathlon), represents United Kingdom and Wales"
GBR,United Kingdom,Bronze,3,7/31/24,14,22,29,65,ATH,beth potter,W,FALSE,3,0,0,Triathlon,Women's Individual,12/27/91,United Kingdom,United Kingdom,,"Athlete, former full-time physics teacher, left in 2017 to train full-time",English,Personal: Mick Woods (GBR),"Father, Alex Potter (athletics), is a competitive runner. </p><p>Sister, Sarah Potter (athletics), is a coach"
GBR,United Kingdom,Bronze,3,8/1/24,14,22,29,65,TEAM,team-achievemnt,M,TRUE,3,185,0,Rowing,Men's Four,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/1/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Rowing,Women's Double Sculls,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Silver,2,8/1/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Rowing,Women's Four,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/2/24,14,22,29,65,TEAM,team-achievemnt,M,TRUE,3,185,0,Diving,Men's Synchronised 3m Springboard,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Gold,1,8/2/24,14,22,29,65,TEAM,team-achievemnt,O,TRUE,3,185,0,Equestrian,Jumping Team,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Gold,1,8/2/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Rowing,Lightweight Women's Double Sculls,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Silver,2,8/2/24,14,22,29,65,TEAM,team-achievemnt,M,TRUE,3,185,0,Rowing,Men's Pair,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Silver,2,8/2/24,14,22,29,65,ATH,duncan scott,M,FALSE,3,0,0,Swimming,Men's 200m Individual Medley,5/6/97,United Kingdom,United Kingdom,"Supporting Scottish football team Alloa Athletic and American football team Carolina Panthers, golf",Athlete,English,Club: Steven Tigg (GBR),
GBR,United Kingdom,Silver,2,8/2/24,14,22,29,65,ATH,benjamin proud,M,FALSE,3,0,0,Swimming,Men's 50m Freestyle,9/21/94,United Kingdom,,"Travelling, playing guitar",Athlete,English,,
GBR,United Kingdom,Gold,1,8/2/24,14,22,29,65,ATH,bryony page,W,FALSE,3,0,0,Trampoline Gymnastics,Women,12/10/90,United Kingdom,United Kingdom,Playing video games,"Athlete, coach, public speaker",English,Personal: Brian Camp (GBR),
GBR,United Kingdom,Bronze,3,8/3/24,14,22,29,65,ATH,jake jarman,M,FALSE,3,0,0,Artistic Gymnastics,Men's Floor Exercise,12/3/01,United Kingdom,United Kingdom,"Lego, reading Harry Potter books",Athlete,English,Personal: Ben Howells (GBR).<br>National: Paul Hall (GBR),
GBR,United Kingdom,Bronze,3,8/3/24,14,22,29,65,TEAM,team-achievemnt,X,TRUE,3,185,0,Athletics,4 x 400m Relay Mixed,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/3/24,14,22,29,65,TEAM,team-achievemnt,O,TRUE,3,185,0,Equestrian,Dressage Team,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Gold,1,8/3/24,14,22,29,65,TEAM,team-achievemnt,M,TRUE,3,185,0,Rowing,Men's Eight,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/3/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Rowing,Women's Eight,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/3/24,14,22,29,65,ATH,emma wilson,W,FALSE,3,0,0,Sailing,Women's Windsurfing,4/7/99,United Kingdom,United Kingdom,,Athlete,English,Sam Ross (GBR),"Mother, Penny Way Wilson (sailing), two-time Olympian (Barcelona 1992, Atlanta 1996) in the windsurfing class, three-time world champion (1986, 1990, 1991)"
GBR,United Kingdom,Bronze,3,8/4/24,14,22,29,65,ATH,harry hepworth,M,FALSE,3,0,0,Artistic Gymnastics,Men's Vault,12/6/03,United Kingdom,United Kingdom,Gaming,Athlete,English,"Club: Andy Butcher, Dave Murray, Tom Rawlinson (GBR).<br>National: Paul Hall, Barry Collie (GBR)",
GBR,United Kingdom,Bronze,3,8/4/24,14,22,29,65,ATH,charlotte fry,O,FALSE,3,0,0,Equestrian,Dressage Individual,2/11/96,United Kingdom,Netherlands,Socialising with family and friends,Athlete,English,Anne van Olst (DEN),"Mother, Laura Fry (deceased, equestrian), competed at the Barcelona 1992 Olympic Games (individual 29th, team seventh, with Quarryman)"
GBR,United Kingdom,Silver,2,8/4/24,14,22,29,65,ATH,tommy fleetwood,M,FALSE,3,180,0,Golf,Men's Individual Stroke Play,1/19/91,United Kingdom,United Kingdom,"Supporting English football team Everton, reading, yoga, meditation, watching rugby, watching darts, music",,English,,"His 17-year-old stepson, Oscar Craig, is a promising amateur golfer. In April 2024 he made his first cut on the Challenge Tour at the UAE Challenge, with Fleetwood as his caddie"
GBR,United Kingdom,Silver,2,8/4/24,14,22,29,65,ATH,amber jo rutter,W,FALSE,3,0,0,Shooting,Skeet Women,8/21/97,United Kingdom,United Kingdom,"Fashion, spending time with her dog",Athlete,English,Personal: Per Moen (NOR),
GBR,United Kingdom,Gold,1,8/5/24,14,22,29,65,ATH,keely hodgkinson,W,FALSE,3,170,0,Athletics,Women's 800m,3/3/02,United Kingdom,United Kingdom,"Has a strong interest in fashion. “I like playing around with fashion and dressing up, even if I’m only out until 11pm because I’ve got training the next day.” (vogue.co.uk, 9 Aug 2023)</p><p>Is learning to play the piano",Athlete,English,"Personal: Trevor Painter (GBR), Jenny Meadows (GBR)",
GBR,United Kingdom,Silver,2,8/5/24,14,22,29,65,ATH,joseph clarke,M,FALSE,3,0,0,Canoe Slalom,Men's Kayak Cross,11/3/92,United Kingdom,United Kingdom,,,English,,
GBR,United Kingdom,Bronze,3,8/5/24,14,22,29,65,ATH,kimberley woods,W,FALSE,3,0,0,Canoe Slalom,Women's Kayak Cross,9/8/95,United Kingdom,United Kingdom,"Making and editing videos, watching TV, play with her cats","Athlete, mental health advocate",English,National: Craig Morris (GBR),
GBR,United Kingdom,Gold,1,8/5/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Cycling Track,Women's Team Sprint,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/5/24,14,22,29,65,TEAM,team-achievemnt,X,TRUE,3,185,0,Triathlon,Mixed Relay,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Silver,2,8/6/24,14,22,29,65,ATH,josh kerr,M,FALSE,3,187,0,Athletics,Men's 1500m,10/8/97,United Kingdom,United States,,Athlete,"English, Spanish",Personal: Danny Mackey (USA),"Brother, Jake (rugby), has represented Scotland, Leicester Tigers and Bristol Bears"
GBR,United Kingdom,Bronze,3,8/6/24,14,22,29,65,HATH,lewis richardson,M,FALSE,3,187,0,Boxing,Men's 71kg,6/4/97,United Kingdom,United Kingdom,,,English,,
GBR,United Kingdom,Silver,2,8/6/24,14,22,29,65,TEAM,team-achievemnt,M,TRUE,3,185,0,Cycling Track,Men's Team Sprint,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/6/24,14,22,29,65,ATH,sky brown,W,FALSE,3,0,0,Skateboarding,Women's Park,7/7/08,Japan,United States,"Surfing, kickboxing, dancing, making music, playing guitar, playing video games, social media",Athlete,English,,
GBR,United Kingdom,Silver,2,8/7/24,14,22,29,65,ATH,matthew hudson-smith,M,FALSE,3,187,0,Athletics,Men's 400m,10/26/94,United Kingdom,United States,,Athlete,English,Personal: Gary Evans (USA),
GBR,United Kingdom,Silver,2,8/7/24,14,22,29,65,TEAM,team-achievemnt,M,TRUE,3,185,0,Cycling Track,Men's Team Pursuit,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/7/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Cycling Track,Women's Team Pursuit,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/8/24,14,22,29,65,ATH,emma finucane,W,FALSE,3,0,0,Cycling Track,Women's Keirin,12/22/02,United Kingdom,United Kingdom,Watching Formula 1,Athlete,English,Kaarle McCulloch (GBR),
GBR,United Kingdom,Gold,1,8/8/24,14,22,29,65,ATH,eleanor aldridge,W,FALSE,3,0,0,Sailing,Women's Kite,12/29/96,United Kingdom,United Kingdom,"Skiing, painting",Athlete,English,,
GBR,United Kingdom,Bronze,3,8/9/24,14,22,29,65,TEAM,team-achievemnt,M,TRUE,3,185,0,Athletics,Men's 4 x 100m Relay,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Silver,2,8/9/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Athletics,Women's 4 x 100m Relay,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/9/24,14,22,29,65,ATH,jack carlin,M,FALSE,3,0,0,Cycling Track,Men's Sprint,4/23/97,United Kingdom,United Kingdom,,Athlete,English,National: Kevin Stewart (GBR),
GBR,United Kingdom,Silver,2,8/9/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Cycling Track,Women's Madison,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Gold,1,8/9/24,14,22,29,65,ATH,toby roberts,M,FALSE,3,174,0,Sport Climbing,Men's Boulder & Lead,3/15/05,United Kingdom,United Kingdom,"Vlogging (YouTube), Formula One",,English,"Personal: Tristan Roberts (GBR), his father",
GBR,United Kingdom,Silver,2,8/10/24,14,22,29,65,COUP,team-achievemnt,W,TRUE,3,185,0,Artistic Swimming,Duet,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/10/24,14,22,29,65,TEAM,team-achievemnt,M,TRUE,3,185,0,Athletics,Men's 4 x 400m Relay,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/10/24,14,22,29,65,ATH,georgia bell,W,FALSE,3,165,0,Athletics,Women's 1500m,10/17/93,France,United Kingdom,,Athlete,English,Personal: Trevor Painter (GBR) and Jenny Meadows (GBR),
GBR,United Kingdom,Bronze,3,8/10/24,14,22,29,65,TEAM,team-achievemnt,W,TRUE,3,185,0,Athletics,Women's 4 x 400m Relay,5/1/95,Brazil,Brazil,,Athlete,Portuguese,Club: Daniela Alves (BRA).<br>National: Arthur Elias (BRA),
GBR,United Kingdom,Bronze,3,8/10/24,14,22,29,65,ATH,noah williams,M,FALSE,3,0,0,Diving,Men's 10m Platform,5/15/00,United Kingdom,United Kingdom,,Athlete,English,,
GBR,United Kingdom,Silver,2,8/10/24,14,22,29,65,HATH,caden cunningham,M,FALSE,3,0,0,Taekwondo,Men +80kg,5/7/03,United Kingdom,United Kingdom,"He loves monkeys. Asked what he would do if someone gave him one million pounds, he answered: ""I'd buy a monkey, to be honest."" (gbtaekwondo.co.uk)",,English,,
GBR,United Kingdom,Bronze,3,8/11/24,14,22,29,65,ATH,emma finucane,W,FALSE,3,0,0,Cycling Track,Women's Sprint,12/22/02,United Kingdom,United Kingdom,Watching Formula 1,Athlete,English,Kaarle McCulloch (GBR),
GBR,United Kingdom,Bronze,3,8/11/24,14,22,29,65,ATH,emily campbell,W,FALSE,3,0,0,Weightlifting,Women's +81kg,5/6/94,United Kingdom,United Kingdom,,Athlete,English,"National: Stuart Martin (GBR), Dave Sawyer (GBR).<br>Club: Cyril Martin (GBR)","Sister, Kelsie Leigh Campbell (swimming), represented Jamaica in the 100m butterfly and 50m freestyle at the 2022 Commonwealth Games in Birmingham and competed collegiately at Florida International University in the USA"
USA,United States,Bronze,3,7/27/24,40,44,42,126,ATH,chloe dygert,W,FALSE,2,0,0,Cycling Road,Women's Individual Time Trial,1/1/97,United States,United States,"Spending time with her cats, listening to music",Athlete,English,Personal: Axel Merckx (BEL) - her partner,"Partner, Axel Merckx (cycling), 2004 Olympic road race bronze medallist representing Belgium. Former professional road cyclist, the son of five-time Tour de France champion Eddy Merckx"
USA,United States,Silver,2,7/27/24,40,44,42,126,TEAM,team-achievement,W,TRUE,2,,,Diving,Women's Synchronised 3m Springboard,,,,,,,,
USA,United States,Gold,1,7/27/24,40,44,42,126,TEAM,team-achievement,M,TRUE,2,,,Swimming,Men's 4 x 100m Freestyle Relay,,,,,,,,
USA,United States,Silver,2,7/27/24,40,44,42,126,TEAM,team-achievement,W,TRUE,2,,,Swimming,Women's 4 x 100m Freestyle Relay,,,,,,,,
USA,United States,Bronze,3,7/27/24,40,44,42,126,ATH,katie ledecky,W,FALSE,2,0,0,Swimming,Women's 400m Freestyle,3/17/97,United States,United States,"Volunteering, Scrabble, chess, music, playing the piano, gardening, fan of New York Islanders (NHL) - her uncle (Jon Ledecky) is a co-owner of the team",Athlete,English,Club: Anthony Nesty (SUR),
USA,United States,Silver,2,7/28/24,40,44,42,126,ATH,haley batten,W,FALSE,2,0,0,Cycling Mountain Bike,Women's Cross-country,9/19/98,United States,United States,"Enjoys doing other sports, such as cross-country skiing, reading, baking, hiking, learning the ukulele",Athlete,English,Personal: Kristin Armstrong (USA),
USA,United States,Gold,1,7/28/24,40,44,42,126,HATH,lee kiefer,W,FALSE,2,0,0,Fencing,Women's Foil Individual,6/15/94,United States,United States,Collecting postcards,"Athlete, doctor",English,Personal/Club: Amgad Khazbak (EGY),"Husband Gerek Meinhardt (fencing), two-time Olympic men's foil team bronze medallist (2016, 2020) and four-time Olympian making his debut at Beijing 2008. Seven-time world championship medallist (one gold, two silver, four bronze). </p><p>Father Steve Kiefer (fencing), was captain of the Duke University Fencing team. </p><p>Sister Alexandra (fencing), foil fencer and 2011 National Collegiate Athletic Association (NCAA) champion while at Harvard University. </p><p>Brother Axel (fencing), competed on two Junior and two Cadet World Teams and went on to fence at the University of Notre Dame where he and Lee were members of the team that won the 2017 NCAA Championships"
USA,United States,Silver,2,7/28/24,40,44,42,126,HATH,lauren scruggs,W,FALSE,2,0,0,Fencing,Women's Foil Individual,1/27/03,United States,United States,"Fashion, watching TV, listening to music","Athlete, student",English,,
USA,United States,Silver,2,7/28/24,40,44,42,126,ATH,nic fink,M,FALSE,2,0,0,Swimming,Men's 100m Breaststroke,7/3/93,United States,United States,,"Athlete, engineer",English,Personal: Greg Rhodenbaugh,"Wife, Melanie Margalis Fink (swimming), 2016 Olympic bronze medallist (4x200m freestyle relay), three-time world championship relay medallist (two gold, one silver)"
